chr,ps,AFD,maf,bpstart,bpend
1085,8164711,0.1942470000000001,0.122,8164711,8164711
1085,8397524,0.297872,0.473,8397524,8397524
1085,7700115,0.17100100000000007,0.235,7700115,7700115
1085,5765479,0.13869200000000004,0.166,5765479,5765479
1085,7666186,0.07919599999999993,0.104,7666186,7666186
1085,2841433,0.120961,0.161,2841433,2841433
1085,8393836,0.01221499999999997,0.196,8393836,8393836
1085,6427919,0.062253,0.263,6427919,6427919
1085,4185346,0.09456200000000003,0.323,4185346,4185346
1085,1086679,0.04137100000000005,0.247,1086679,1086679
1085,2345514,0.01024399999999992,0.115,2345514,2345514
1085,10708200,0.17178899999999997,0.154,10708200,10708200
1085,7587945,0.22182800000000005,0.362,7587945,7587945
1085,6305365,0.09653300000000008,0.2,6305365,6305365
1085,7580227,0.211584,0.35,7580227,7580227
1085,1340067,0.05279699999999998,0.12,1340067,1340067
1085,683731,0.05358600000000002,0.415,683731,683731
1085,5951496,0.14972400000000008,0.186,5951496,5951496
1085,1758812,0.030339,0.258,1758812,1758812
1085,7792353,0.48463400000000006,0.334,7792353,7792353
1085,3938318,0.242316,0.133,3938318,3938318
1085,9702450,0.01260899999999998,0.168,9702450,9702450
1085,1182780,0.219858,0.44,1182780,1182780
1085,10880263,0.5173369999999999,0.422,10880263,10880263
1085,6255369,0.3699764,0.129,6255369,6255369
1085,7790880,0.19306599999999996,0.152,7790880,7790880
1085,2975471,0.1903071,0.122,2975471,2975471
1085,1323269,0.230497,0.42,1323269,1323269
1085,6329352,0.05437399999999992,0.249,6329352,6329352
1085,399146,0.10717100000000002,0.295,399146,399146
1085,5910585,0.00118200000000001,0.279,5910585,5910585
1085,2771174,0.274231,0.106,2771174,2771174
1085,2437256,0.14617899999999995,0.459,2437256,2437256
1085,8074555,0.8219075,0.28300000000000003,8074555,8074555
1085,5019615,0.04176499999999994,0.373,5019615,5019615
1085,2445762,0.28486999999999996,0.325,2445762,2445762
1085,10877025,0.04334100000000007,0.154,10877025,10877025
1085,2002426,0.097715,0.171,2002426,2002426
1085,1199576,0.06974000000000002,0.122,1199576,1199576
1085,282561,0.01182099999999997,0.413,282561,282561
1085,5898916,0.288022,0.196,5898916,5898916
1085,6378664,0.07840800000000003,0.173,6378664,6378664
1085,1110986,0.198976,0.496,1110986,1110986
1085,4591466,0.00118200000000001,0.164,4591466,4591466
1085,6560523,0.337668,0.406,6560523,6560523
1085,10877264,0.33569800000000005,0.33,10877264,10877264
1085,10860805,0.362096,0.396,10860805,10860805
1085,1354264,0.258471,0.261,1354264,1354264
1085,2325478,0.120961,0.32499999999999996,2325478,2325478
1085,2835290,0.13435799999999998,0.198,2835290,2835290
1085,5219727,0.00984999999999991,0.295,5219727,5219727
1085,7595084,0.01182100000000002,0.38,7595084,7595084
1085,2782509,0.26398699999999997,0.224,2782509,2782509
1085,8409207,0.18400299999999992,0.269,8409207,8409207
1085,2774977,0.097715,0.147,2774977,2774977
1085,2216880,0.242316,0.383,2216880,2216880
1085,10822395,0.401104,0.43999999999999995,10822395,10822395
1085,3407650,0.02994399999999997,0.389,3407650,3407650
1085,2500862,0.05004000000000008,0.17,2500862,2500862
1085,7682792,0.05437399999999992,0.226,7682792,7682792
1085,6297431,0.2344369,0.10799999999999998,6297431,6297431
1085,1980328,0.8195429,0.30900000000000005,1980328,1980328
1085,9874008,0.16272599999999993,0.309,9874008,9874008
1085,3392126,0.04137100000000005,0.247,3392126,3392126
1085,4809614,0.10441299999999998,0.233,4809614,4809614
1085,1093644,0.01812500000000005,0.113,1093644,1093644
1085,1600361,0.29905499999999996,0.456,1600361,1600361
1085,1092534,0.130417,0.127,1092534,1092534
1085,1112364,0.07131600000000005,0.352,1112364,1112364
1085,9737019,0.09180500000000004,0.327,9737019,9737019
1085,5599111,0.1426320000000001,0.161,5599111,5599111
1085,628779,0.03230900000000003,0.39,628779,628779
1085,2899515,0.4546889999999999,0.417,2899515,2899515
1085,8606760,0.037825,0.104,8606760,8606760
1085,5252406,0.150907,0.486,5252406,5252406
1085,6636293,0.14933000000000007,0.224,6636293,6636293
1085,2420006,0.08983399999999997,0.11,2420006,2420006
1085,3252383,0.08274199999999998,0.118,3252383,3252383
1085,10879233,0.159574,0.108,10879233,10879233
1085,8948354,0.191489,0.125,8948354,8948354
1085,1180245,0.16272599999999993,0.15,1180245,1180245
1085,2835291,0.11583900000000004,0.193,2835291,2835291
1085,2319419,0.219464,0.329,2319419,2319419
1085,9818393,0.06855800000000001,0.136,9818393,9818393
1085,7018519,0.05752500000000005,0.111,7018519,7018519
1085,4861062,0.13987399999999994,0.15,4861062,4861062
1085,4860898,0.1146569999999999,0.378,4860898,4860898
1085,2421560,0.248621,0.178,2421560,2421560
1085,2837039,0.34673000000000004,0.31100000000000005,2837039,2837039
1085,1715947,0.07643900000000003,0.194,1715947,1715947
1085,1281445,0.10204899999999996,0.272,1281445,1281445
1085,8385258,0.26635200000000003,0.415,8385258,8385258
1085,10621139,0.02876299999999998,0.2,10621139,10621139
1085,188695,0.03152100000000002,0.104,188695,188695
1085,6547311,0.00984999999999991,0.115,6547311,6547311
1085,181839,0.35263999999999995,0.424,181839,181839
1085,2316261,0.00512199999999996,0.11,2316261,2316261
1085,8385216,0.18518500000000004,0.115,8385216,8385216
1085,5898572,0.33018100000000006,0.231,5898572,5898572
1085,4137641,0.14184399999999997,0.145,4137641,4137641
1085,2263610,0.29117400000000004,0.38,2263610,2263610
1085,2388983,0.05949599999999999,0.221,2388983,2388983
1085,9735798,0.5240340000000001,0.133,9735798,9735798
1085,1793230,0.166273,0.256,1793230,1793230
1085,1986677,0.248621,0.15,1986677,1986677
1085,9589877,0.17139499999999996,0.201,9589877,9589877
1085,1572614,0.503546,0.383,1572614,1572614
1085,2052017,0.23798200000000003,0.221,2052017,2052017
1085,2450090,0.5106379999999999,0.14,2450090,2450090
1085,5174924,0.08865199999999995,0.35,5174924,5174924
1085,1748993,0.3593384,0.20099999999999996,1748993,1748993
1085,4166459,0.25768399999999997,0.297,4166459,4166459
1085,2351545,0.401891,0.141,2351545,2351545
1085,10783050,0.07249799999999995,0.364,10783050,10783050
1085,676481,0.229315,0.493,676481,676481
1085,2417534,0.03900700000000001,0.224,2417534,2417534
1085,10734675,0.1375099999999999,0.106,10734675,10734675
1085,8278211,0.246257,0.233,8278211,8278211
1085,1713208,0.248621,0.178,1713208,1713208
1085,2277148,0.15011799999999997,0.277,2277148,2277148
1085,2449483,0.659969,0.214,2449483,2449483
1085,10642561,0.03349100000000005,0.231,10642561,10642561
1085,7168526,0.04925199999999996,0.246,7168526,7168526
1085,10692523,0.10283699999999996,0.127,10692523,10692523
1085,1599767,0.10953499999999994,0.14,1599767,1599767
1085,5375443,0.174547,0.187,5375443,5375443
1085,10686246,0.05437400000000003,0.28800000000000003,10686246,10686246
1085,4798543,0.271868,0.104,4798543,4798543
1085,3436190,7.880000000000109e-4,0.2,3436190,3436190
1085,6415412,0.14223799999999998,0.385,6415412,6415412
1085,4798003,0.42632,0.352,4798003,4798003
1085,7679996,0.02561100000000005,0.311,7679996,7679996
1085,2302047,0.1426320000000001,0.117,2302047,2302047
1085,7699016,0.06501199999999996,0.286,7699016,7699016
1085,5755887,0.05122099999999996,0.357,5755887,5755887
1085,5860181,0.143814,0.102,5860181,5860181
1085,8013739,0.03506699999999996,0.159,8013739,8013739
1085,1984915,0.248621,0.148,1984915,1984915
1085,5761579,0.08077199999999995,0.251,5761579,5761579
1085,9254748,0.00945600000000002,0.341,9254748,9254748
1085,8406394,0.189125,0.125,8406394,8406394
1085,1715298,0.14814799999999995,0.125,1715298,1715298
1085,7794868,0.0752560000000001,0.334,7794868,7794868
1085,4172936,0.2297089999999999,0.138,4172936,4172936
1085,4125335,0.113081,0.24,4125335,4125335
1085,8186393,0.05989,0.334,8186393,8186393
1085,9687108,0.4176515,0.134,9687108,9687108
1085,4866683,0.04964599999999997,0.382,4866683,4866683
1085,7682712,0.167848,0.136,7682712,7682712
1085,7369194,0.11741500000000003,0.34099999999999997,7369194,7369194
1085,5779808,0.01930599999999993,0.155,5779808,5779808
1085,3438343,0.22222200000000003,0.138,3438343,3438343
1085,2409676,0.18400299999999992,0.364,2409676,2409676
1085,8614527,0.01891199999999993,0.113,8614527,8614527
1085,2468193,0.418439,0.274,2468193,2468193
1085,746254,0.189913,0.191,746254,746254
1085,3405015,0.101261,0.29000000000000004,3405015,3405015
1085,6329424,0.05398000000000003,0.341,6329424,6329424
1085,1023838,0.07486199999999998,0.171,1023838,1023838
1085,8410470,0.353428,0.399,8410470,8410470
1085,5859309,0.15602899999999997,0.428,5859309,5859309
1085,21017,0.13396399999999997,0.242,21017,21017
1085,5641234,0.06264800000000001,0.19999999999999996,5641234,5641234
1085,4812248,0.122537,0.166,4812248,4812248
1085,1061912,0.00157600000000002,0.316,1061912,1061912
1085,2332839,0.062253,0.173,2332839,2332839
1085,6104800,0.20331,0.247,6104800,6104800
1085,2381497,0.02482200000000001,0.304,2381497,2381497
1085,8097066,0.5346725,0.247,8097066,8097066
1085,3532553,0.07486199999999998,0.122,3532553,3532553
1085,4197280,0.00315199999999993,0.143,4197280,4197280
1085,3385759,0.26398699999999997,0.193,3385759,3385759
1085,5354021,0.06973999999999997,0.465,5354021,5354021
1085,5641257,0.19267199999999995,0.161,5641257,5641257
1085,8973306,0.17060700000000006,0.33,8973306,8973306
1085,2761600,0.17100100000000007,0.122,2761600,2761600
1085,1955126,0.288022,0.302,1955126,1955126
1085,4710260,0.174153,0.133,4710260,4710260
1085,7442273,0.237588,0.277,7442273,7442273
1085,1183753,0.37628000000000006,0.493,1183753,1183753
1085,2700447,0.15327000000000002,0.152,2700447,2700447
1085,1212216,0.06579999999999997,0.14,1212216,1212216
1085,7649923,0.10126100000000005,0.171,7649923,7649923
1085,9058269,0.28526399999999996,0.334,9058269,9058269
1085,1769695,0.240347,0.269,1769695,1769695
1085,5225260,0.03270300000000004,0.147,5225260,5225260
1085,8096288,0.505516,0.237,8096288,8096288
1085,2781111,0.19306599999999996,0.173,2781111,2781111
1085,3400354,0.05870799999999998,0.314,3400354,3400354
1085,10470688,0.06146499999999999,0.118,10470688,10470688
1085,1651775,0.01694299999999993,0.316,1651775,1651775
1085,8016667,0.07643900000000003,0.129,8016667,8016667
1085,8417900,0.09968500000000002,0.267,8417900,8417900
1085,1495558,0.06737599999999999,0.194,1495558,1495558
1085,3858205,0.10914100000000004,0.115,3858205,3858205
1085,2382791,0.04137100000000005,0.314,2382791,2382791
1085,5251183,0.22616200000000009,0.12,5251183,5251183
1085,2410296,0.2167060000000001,0.286,2410296,2410296
1085,23341,0.144208,0.235,23341,23341
1085,10600445,0.01024399999999992,0.101,10600445,10600445
1085,3403525,0.16469699999999998,0.343,3403525,3403525
1085,2353128,0.19621700000000003,0.42,2353128,2353128
1085,8282422,0.115051,0.125,8282422,8282422
1085,6902711,0.20094500000000004,0.226,6902711,6902711
1085,19742,0.152876,0.207,19742,19742
1085,9226386,0.05161499999999996,0.191,9226386,9226386
1085,1770280,0.24625699999999995,0.369,1770280,1770280
1085,5429732,0.18715499999999996,0.233,5429732,5429732
1085,8395967,0.11032300000000006,0.214,8395967,8395967
1085,1072790,0.12647699999999995,0.32699999999999996,1072790,1072790
1085,5997373,0.4125289999999999,0.205,5997373,5997373
1085,9896381,0.07131600000000005,0.101,9896381,9896381
1085,2992269,0.06855800000000001,0.11,2992269,2992269
1085,2840588,0.12687099999999996,0.131,2840588,2840588
1085,6433098,0.07289199999999996,0.187,6433098,6433098
1085,9229396,0.623326,0.376,9229396,9229396
1085,6919405,0.068164,0.145,6919405,6919405
1085,7783839,0.105201,0.281,7783839,7783839
1085,7708787,0.10835300000000005,0.101,7708787,7708787
1085,10877026,0.21631199999999995,0.348,10877026,10877026
1085,10783091,0.104807,0.28300000000000003,10783091,10783091
1085,6288227,0.3006305,0.10799999999999998,6288227,6288227
1085,8996115,0.11623299999999992,0.102,8996115,8996115
1085,1984131,0.3967689999999999,0.261,1984131,1984131
1085,5806549,0.10480699999999998,0.233,5806549,5806549
1085,3397327,0.008274,0.122,3397327,3397327
1085,4708524,0.206068,0.33199999999999996,4708524,4708524
1085,2492605,0.18518500000000004,0.145,2492605,2492605
1085,5255172,0.14657199999999998,0.385,5255172,5255172
1085,2758432,0.18479100000000004,0.251,2758432,2758432
1085,7598042,0.05713100000000004,0.286,7598042,7598042
1085,7168531,0.15799799999999997,0.247,7168531,7168531
1085,5598673,0.15327000000000002,0.152,5598673,5598673
1085,4197582,0.23798200000000003,0.113,4197582,4197582
1085,200445,0.27344399999999996,0.477,200445,200445
1085,6355828,0.14144999999999996,0.219,6355828,6355828
1085,852748,0.105595,0.367,852748,852748
1085,7822765,0.367612,0.27,7822765,7822765
1085,8411200,0.11268700000000004,0.30600000000000005,8411200,8411200
1085,672600,0.07328600000000007,0.279,672600,672600
1085,5756451,0.09141099999999992,0.224,5756451,5756451
1085,4205415,0.456265,0.495,4205415,4205415
1085,2334842,0.12923600000000002,0.184,2334842,2334842
1085,680715,0.022065,0.4469999999999999,680715,680715
1085,10687359,0.10835300000000005,0.375,10687359,10687359
1085,10790911,0.13435799999999998,0.214,10790911,10790911
1085,1076130,0.037825,0.129,1076130,1076130
1085,9227024,0.10283699999999996,0.184,9227024,9227024
1085,2837313,0.37588599999999994,0.31299999999999994,2837313,2837313
1085,5898946,0.258865,0.221,5898946,5898946
1085,3405203,0.02009400000000005,0.21,3405203,3405203
1085,2322018,0.12608300000000006,0.217,2322018,2322018
1085,8397226,0.12963000000000002,0.104,8397226,8397226
1085,5760482,0.090623,0.101,5760482,5760482
1085,8409149,0.29353799999999997,0.141,8409149,8409149
1085,2502167,0.16903100000000004,0.189,2502167,2502167
1085,7692936,0.08353,0.332,7692936,7692936
1085,2460710,0.5027585,0.136,2460710,2460710
1085,7406438,0.096927,0.254,7406438,7406438
1085,9561158,0.04846300000000003,0.138,9561158,9561158
1085,3388052,0.05989,0.357,3388052,3388052
1085,1179340,0.06777,0.161,1179340,1179340
1085,7489867,0.008668,0.385,7489867,7489867
1085,981632,0.1414504,0.18200000000000005,981632,981632
1085,10719555,0.07643900000000003,0.115,10719555,10719555
1085,1059792,0.01654900000000003,0.239,1059792,1059792
1085,4204364,0.288022,0.26,4204364,4204364
1085,9198398,0.152482,0.242,9198398,9198398
1085,7370643,0.046099,0.322,7370643,7370643
1085,2384260,0.120961,0.246,2384260,2384260
1085,2823009,0.191489,0.484,2823009,2823009
1085,2402417,0.219464,0.143,2402417,2402417
1085,2441039,0.04846299999999999,0.18200000000000005,2441039,2441039
1085,9608126,0.06264800000000004,0.117,9608126,9608126
1085,6783483,0.03388500000000005,0.115,6783483,6783483
1085,1980037,0.18518500000000004,0.122,1980037,1980037
1085,9691249,0.06855800000000001,0.117,9691249,9691249
1085,8337985,0.05949599999999999,0.304,8337985,8337985
1085,8472570,0.06855800000000001,0.111,8472570,8472570
1085,6298508,0.07919599999999993,0.106,6298508,6298508
1085,2218915,0.317573,0.258,2218915,2218915
1086,9011127,0.194247,0.43500000000000005,9011127,9011127
1086,8299858,0.167848,0.12,8299858,8299858
1086,22931379,0.819149,0.27,22931379,22931379
1086,15833616,0.9259259,0.34099999999999997,15833616,15833616
1086,29891195,0.611111,0.456,29891195,29891195
1086,11770493,0.833333,0.42,11770493,11770493
1086,18317541,0.585106,0.18899999999999997,18317541,18317541
1086,12762999,0.13435799999999998,0.299,12762999,12762999
1086,30501589,0.989362,0.267,30501589,30501589
1086,32052729,0.978723,0.369,32052729,32052729
1086,28658660,0.989362,0.281,28658660,28658660
1086,32304034,0.9708435,0.371,32304034,32304034
1086,8232066,0.333333,0.161,8232066,8232066
1086,29260031,0.33057500000000006,0.346,29260031,29260031
1086,25108047,0.851852,0.33699999999999997,25108047,25108047
1086,29503662,0.7222219999999999,0.44,29503662,29503662
1086,21047832,0.18518500000000004,0.11,21047832,21047832
1086,17894091,0.425532,0.16400000000000003,17894091,17894091
1086,28984870,0.64539,0.468,28984870,28984870
1086,20074821,0.5425530000000001,0.118,20074821,20074821
1086,15942501,0.388889,0.246,15942501,15942501
1086,4244666,0.06777,0.184,4244666,4244666
1086,51062747,0.02876299999999998,0.113,51062747,51062747
1086,47457799,0.18518500000000004,0.113,47457799,47457799
1086,33408417,0.203704,0.205,33408417,33408417
1086,26281282,0.09535099999999996,0.401,26281282,26281282
1086,17377261,0.613081,0.482,17377261,17377261
1086,18825118,0.45587,0.401,18825118,18825118
1086,33070886,0.829787,0.28400000000000003,33070886,33070886
1086,14810327,0.6729700000000001,0.233,14810327,14810327
1086,32980815,0.531915,0.265,32980815,32980815
1086,47550156,0.25531899999999996,0.108,47550156,47550156
1086,17113404,0.787234,0.242,17113404,17113404
1086,14705027,0.19306599999999996,0.18,14705027,14705027
1086,55248892,0.330575,0.29000000000000004,55248892,55248892
1086,19951730,0.452325,0.362,19951730,19951730
1086,23660424,0.574468,0.20799999999999996,23660424,23660424
1086,7725909,0.13869200000000004,0.117,7725909,7725909
1086,28779279,0.27777799999999997,0.276,28779279,28779279
1086,30595385,0.5665875,0.18400000000000005,30595385,30595385
1086,33160650,0.882979,0.367,33160650,33160650
1086,14189440,0.8305750000000001,0.417,14189440,14189440
1086,20919928,0.09259300000000004,0.124,20919928,20919928
1086,10647628,0.327817,0.309,10647628,10647628
1086,7840917,0.03861300000000001,0.258,7840917,7840917
1086,20792528,0.319149,0.104,20792528,20792528
1086,52895083,0.03940200000000005,0.118,52895083,52895083
1086,30190066,0.240741,0.231,30190066,30190066
1086,46520545,0.203704,0.203,46520545,46520545
1086,26101234,0.12963000000000002,0.143,26101234,26101234
1086,9019725,0.16075699999999993,0.24,9019725,9019725
1086,35050717,0.606383,0.277,35050717,35050717
1086,20630533,1,0.30900000000000005,20630533,20630533
1086,14001680,0.14539000000000002,0.111,14001680,14001680
1086,2431539,0.11071700000000008,0.316,2431539,2431539
1086,46720644,0.22222200000000003,0.133,46720644,46720644
1086,12960678,0.9708435,0.267,12960678,12960678
1086,2696913,0.41607599999999995,0.276,2696913,2696913
1086,49956243,0.05398000000000003,0.136,49956243,49956243
1086,13837432,0.9125294,0.33699999999999997,13837432,13837432
1086,45721902,0.507487,0.396,45721902,45721902
1086,30389536,0.6426320000000001,0.472,30389536,30389536
